limite,rmspe,quantidade_especialista,fracao_especialista
1241358.806765575,0.24020203175211366,4280,0.9149209063702437
1392758.2230216044,0.24056448351540569,4420,0.9448482257374946
1267541.6789647234,0.24062155394937973,4303,0.9198375374091492
1289221.99461209,0.24062914531894256,4327,0.9249679350149637
1308624.036649864,0.24095828103005637,4350,0.9298845660538692
1355170.099409878,0.24106629052972436,4397,0.9399315946985891
1325951.8425279655,0.24113815076509082,4373,0.9348011970927746
1436891.947926148,0.24136073900638957,4444,0.9499786233433091
1490353.9541214923,0.24187469390479613,4467,0.9548952543822147
1552290.800154801,0.24283751792105704,4490,0.9598118854211202
1629059.908135424,0.24335128486295443,4514,0.9649422830269346
1712660.732468411,0.2441011994362234,4537,0.9698589140658401
1826994.5453880792,0.24510272549389125,4561,0.9749893116716546
1933302.587248417,0.246358513036326,4584,0.9799059427105601
