avaliacao,fracao_top,peso_especialista,limite_inferior,limite_superior,quantidade,quantidade_selecionada,rmspe_base,rmspe_gate,ganho_pp
oof_por_fold,0.05,1.0,2000000,inf,194,162,0.3390738711323796,0.2886889162261873,5.038495490619227
oof_por_fold,0.075,0.1,0,1000000.0,3826,15,0.19761205972265045,0.1979396812018219,-0.03276214791714527
oof_por_fold,0.075,0.1,1000000,1300000.0,336,41,0.2065767268927747,0.206499567660763,0.007715923201170871
oof_por_fold,0.075,0.1,1300000,1500000.0,146,46,0.23825782992045527,0.23961461579439727,-0.13567858739420013
oof_por_fold,0.075,0.1,1500000,2000000.0,176,75,0.3017512513534409,0.3004479080015548,0.13033433518860882
oof_por_fold,0.075,0.1,2000000,inf,194,178,0.3390738711323796,0.3312063111523576,0.7867559980021976
oof_por_fold,0.075,0.2,0,1000000.0,3826,15,0.19761205972265045,0.19828676177696353,-0.0674702054313081
oof_por_fold,0.075,0.2,1000000,1300000.0,336,41,0.2065767268927747,0.20648241440958576,0.009431248318894636
oof_por_fold,0.075,0.2,1300000,1500000.0,146,46,0.23825782992045527,0.24121698433717811,-0.29591544167228423
oof_por_fold,0.075,0.2,1500000,2000000.0,176,75,0.3017512513534409,0.2994821782378599,0.22690731155809996
oof_por_fold,0.075,0.2,2000000,inf,194,178,0.3390738711323796,0.32362491096736407,1.5448960165015513
oof_por_fold,0.075,0.25,0,1000000.0,3826,15,0.19761205972265045,0.19846756754587458,-0.08555078232241331
oof_por_fold,0.075,0.25,1000000,1300000.0,336,41,0.2065767268927747,0.20649634674327605,0.008038014949865446
oof_por_fold,0.075,0.25,1300000,1500000.0,146,46,0.23825782992045527,0.2421087675310118,-0.3850937610556521
oof_por_fold,0.075,0.25,1500000,2000000.0,176,75,0.3017512513534409,0.2991269849675874,0.2624266385853502
oof_por_fold,0.075,0.25,2000000,inf,194,178,0.3390738711323796,0.319947907822915,1.9125963309464589
oof_por_fold,0.075,0.3333333333333333,0,1000000.0,3826,15,0.19761205972265045,0.1987796285835261,-0.11675688608756563
oof_por_fold,0.075,0.3333333333333333,1000000,1300000.0,336,41,0.2065767268927747,0.20655290435123763,0.002382254153707186
oof_por_fold,0.075,0.3333333333333333,1300000,1500000.0,146,46,0.23825782992045527,0.24372701459968707,-0.5469184679231798
oof_por_fold,0.075,0.3333333333333333,1500000,2000000.0,176,75,0.3017512513534409,0.29872520979060696,0.30260415628339254
oof_por_fold,0.075,0.3333333333333333,2000000,inf,194,178,0.3390738711323796,0.31399723003942315,2.507664109295643
oof_por_fold,0.075,0.5,0,1000000.0,3826,15,0.19761205972265045,0.19944371369569322,-0.1831653973042774
oof_por_fold,0.075,0.5,1000000,1300000.0,336,41,0.2065767268927747,0.20679087868008272,-0.02141517873080201
oof_por_fold,0.075,0.5,1300000,1500000.0,146,46,0.23825782992045527,0.247446226286041,-0.9188396365585716
oof_por_fold,0.075,0.5,1500000,2000000.0,176,75,0.3017512513534409,0.2986376996353213,0.31135517181196115
oof_por_fold,0.075,0.5,2000000,inf,194,178,0.3390738711323796,0.30280862320489416,3.6265247927485422
oof_por_fold,0.075,0.75,0,1000000.0,3826,15,0.19761205972265045,0.2005387365156379,-0.29266767929874427
oof_por_fold,0.075,0.75,1000000,1300000.0,336,41,0.2065767268927747,0.20745872590618164,-0.08819990134069366
oof_por_fold,0.075,0.75,1300000,1500000.0,146,46,0.23825782992045527,0.2541765769732843,-1.5918747052829003
oof_por_fold,0.075,0.75,1500000,2000000.0,176,75,0.3017512513534409,0.300293831465781,0.14574198876599054
oof_por_fold,0.075,0.75,2000000,inf,194,178,0.3390738711323796,0.2880109126155583,5.10629585168213
oof_por_fold,0.075,1.0,0,1000000.0,3826,15,0.19761205972265045,0.2017507003686794,-0.41386406460289515
oof_por_fold,0.075,1.0,1000000,1300000.0,336,41,0.2065767268927747,0.2084963010854769,-0.19195741927021948
oof_por_fold,0.075,1.0,1300000,1500000.0,146,46,0.23825782992045527,0.2621925770332665,-2.393474711281121
oof_por_fold,0.075,1.0,1500000,2000000.0,176,75,0.3017512513534409,0.3040603260120706,-0.23090746586297284
oof_por_fold,0.075,1.0,2000000,inf,194,178,0.3390738711323796,0.27593175644617285,6.314211468620673
oof_por_fold,0.1,0.1,0,1000000.0,3826,25,0.19761205972265045,0.19801282533029543,-0.040076560764498725
oof_por_fold,0.1,0.1,1000000,1300000.0,336,78,0.2065767268927747,0.20687542505469328,-0.02986981619185758
oof_por_fold,0.1,0.1,1300000,1500000.0,146,75,0.23825782992045527,0.2387620341590184,-0.05042042385631218
oof_por_fold,0.1,0.1,1500000,2000000.0,176,107,0.3017512513534409,0.2985726796972223,0.31785716562185984
oof_por_fold,0.1,0.1,2000000,inf,194,185,0.3390738711323796,0.3302561258973542,0.8817745235025376
oof_por_fold,0.1,0.2,0,1000000.0,3826,25,0.19761205972265045,0.19844018446998984,-0.08281247473393982
oof_por_fold,0.1,0.2,1000000,1300000.0,336,78,0.2065767268927747,0.20734032478426512,-0.0763597891490414
oof_por_fold,0.1,0.2,1300000,1500000.0,146,75,0.23825782992045527,0.23969601465007387,-0.14381847296185968
oof_por_fold,0.1,0.2,1500000,2000000.0,176,107,0.3017512513534409,0.2958254731610143,0.5925778192426567
oof_por_fold,0.1,0.2,2000000,inf,194,185,0.3390738711323796,0.32172981443302434,1.7344056699355237
oof_por_fold,0.1,0.25,0,1000000.0,3826,25,0.19761205972265045,0.1986637833998305,-0.10517236771800664
oof_por_fold,0.1,0.25,1000000,1300000.0,336,78,0.2065767268927747,0.20763476695578462,-0.1058040063009913
oof_por_fold,0.1,0.25,1300000,1500000.0,146,75,0.23825782992045527,0.24032269518935823,-0.20648652689029545
oof_por_fold,0.1,0.25,1500000,2000000.0,176,107,0.3017512513534409,0.2946174767873529,0.7133774566087991
oof_por_fold,0.1,0.25,2000000,inf,194,185,0.3390738711323796,0.3175833130364035,2.1490558095976056
oof_por_fold,0.1,0.3333333333333333,0,1000000.0,3826,25,0.19761205972265045,0.19905106678524023,-0.14390070625897866
oof_por_fold,0.1,0.3333333333333333,1000000,1300000.0,336,78,0.2065767268927747,0.20821674537937257,-0.16400184865978662
oof_por_fold,0.1,0.3333333333333333,1300000,1500000.0,146,75,0.23825782992045527,0.2416009178139916,-0.3343087893536323
oof_por_fold,0.1,0.3333333333333333,1500000,2000000.0,176,107,0.3017512513534409,0.29285425180962377,0.8896999543817119
oof_por_fold,0.1,0.3333333333333333,2000000,inf,194,185,0.3390738711323796,0.31085607348549826,2.8217797646881317
oof_por_fold,0.1,0.5,0,1000000.0,3826,25,0.19761205972265045,0.1998800642448237,-0.2268004522173267
oof_por_fold,0.1,0.5,1000000,1300000.0,336,78,0.2065767268927747,0.2097192051421071,-0.3142478249332392
oof_por_fold,0.1,0.5,1300000,1500000.0,146,75,0.23825782992045527,0.24501616511044258,-0.6758335189987308
oof_por_fold,0.1,0.5,1500000,2000000.0,176,107,0.3017512513534409,0.29028492200919304,1.146632934424785
oof_por_fold,0.1,0.5,2000000,inf,194,185,0.3390738711323796,0.2981453421878871,4.09285289444925
oof_por_fold,0.1,0.75,0,1000000.0,3826,25,0.19761205972265045,0.20125791882847396,-0.3645859105823518
oof_por_fold,0.1,0.75,1000000,1300000.0,336,78,0.2065767268927747,0.21279988196353553,-0.6223155070760822
oof_por_fold,0.1,0.75,1300000,1500000.0,146,75,0.23825782992045527,0.2521915215574386,-1.3933691636983352
oof_por_fold,0.1,0.75,1500000,2000000.0,176,107,0.3017512513534409,0.2888796507983524,1.2871600555088458
oof_por_fold,0.1,0.75,2000000,inf,194,185,0.3390738711323796,0.28118595827700854,5.788791285537104
oof_por_fold,0.1,1.0,0,1000000.0,3826,25,0.19761205972265045,0.2027940538100071,-0.5181994087356645
oof_por_fold,0.1,1.0,1000000,1300000.0,336,78,0.2065767268927747,0.2168343393550831,-1.0257612462308385
oof_por_fold,0.1,1.0,1300000,1500000.0,146,75,0.23825782992045527,0.26164465399308723,-2.3386824072631955
oof_por_fold,0.1,1.0,1500000,2000000.0,176,107,0.3017512513534409,0.29044415595262146,1.1307095400819422
oof_por_fold,0.1,1.0,2000000,inf,194,185,0.3390738711323796,0.2671775718705824,7.18962992617972
holdout_id,0.01,0.1,0,1000000.0,760,0,0.18528047376945203,0.18528047376945203,0.0
holdout_id,0.01,0.1,1000000,1300000.0,75,0,0.23209229245423338,0.23209229245423338,0.0
holdout_id,0.01,0.1,1300000,1500000.0,30,0,0.23525524324691327,0.23525524324691327,0.0
holdout_id,0.01,0.1,1500000,2000000.0,40,0,0.3184703354899347,0.3184703354899347,0.0
holdout_id,0.01,0.1,2000000,inf,31,10,0.3846702012047503,0.3846308269499708,0.003937425477951173
holdout_id,0.01,0.2,0,1000000.0,760,0,0.18528047376945203,0.18528047376945203,0.0
holdout_id,0.01,0.2,1000000,1300000.0,75,0,0.23209229245423338,0.23209229245423338,0.0
holdout_id,0.01,0.2,1300000,1500000.0,30,0,0.23525524324691327,0.23525524324691327,0.0
holdout_id,0.01,0.2,1500000,2000000.0,40,0,0.3184703354899347,0.3184703354899347,0.0
holdout_id,0.01,0.2,2000000,inf,31,10,0.3846702012047503,0.38460685787967774,0.006334332507257345
holdout_id,0.01,0.25,0,1000000.0,760,0,0.18528047376945203,0.18528047376945203,0.0
holdout_id,0.01,0.25,1000000,1300000.0,75,0,0.23209229245423338,0.23209229245423338,0.0
holdout_id,0.01,0.25,1300000,1500000.0,30,0,0.23525524324691327,0.23525524324691327,0.0
holdout_id,0.01,0.25,1500000,2000000.0,40,0,0.3184703354899347,0.3184703354899347,0.0
holdout_id,0.01,0.25,2000000,inf,31,10,0.3846702012047503,0.38460065126110105,0.006954994364927192
holdout_id,0.01,0.3333333333333333,0,1000000.0,760,0,0.18528047376945203,0.18528047376945203,0.0
holdout_id,0.01,0.3333333333333333,1000000,1300000.0,75,0,0.23209229245423338,0.23209229245423338,0.0
holdout_id,0.01,0.3333333333333333,1300000,1500000.0,30,0,0.23525524324691327,0.23525524324691327,0.0
holdout_id,0.01,0.3333333333333333,1500000,2000000.0,40,0,0.3184703354899347,0.3184703354899347,0.0
holdout_id,0.01,0.3333333333333333,2000000,inf,31,10,0.3846702012047503,0.3845988674511925,0.0071333753557834
holdout_id,0.01,0.5,0,1000000.0,760,0,0.18528047376945203,0.18528047376945203,0.0
holdout_id,0.01,0.5,1000000,1300000.0,75,0,0.23209229245423338,0.23209229245423338,0.0
holdout_id,0.01,0.5,1300000,1500000.0,30,0,0.23525524324691327,0.23525524324691327,0.0
holdout_id,0.01,0.5,1500000,2000000.0,40,0,0.3184703354899347,0.3184703354899347,0.0
holdout_id,0.01,0.5,2000000,inf,31,10,0.3846702012047503,0.38462740132097833,0.0042799883771982294
holdout_id,0.01,0.75,0,1000000.0,760,0,0.18528047376945203,0.18528047376945203,0.0
holdout_id,0.01,0.75,1000000,1300000.0,75,0,0.23209229245423338,0.23209229245423338,0.0
holdout_id,0.01,0.75,1300000,1500000.0,30,0,0.23525524324691327,0.23525524324691327,0.0
holdout_id,0.01,0.75,1500000,2000000.0,40,0,0.3184703354899347,0.3184703354899347,0.0
holdout_id,0.01,0.75,2000000,inf,31,10,0.3846702012047503,0.38475043129839454,-0.008023009364421796
holdout_id,0.01,1.0,0,1000000.0,760,0,0.18528047376945203,0.18528047376945203,0.0
holdout_id,0.01,1.0,1000000,1300000.0,75,0,0.23209229245423338,0.23209229245423338,0.0
holdout_id,0.01,1.0,1300000,1500000.0,30,0,0.23525524324691327,0.23525524324691327,0.0
holdout_id,0.01,1.0,1500000,2000000.0,40,0,0.3184703354899347,0.3184703354899347,0.0
holdout_id,0.01,1.0,2000000,inf,31,10,0.3846702012047503,0.38496964888491947,-0.029944768016915146
holdout_id,0.015,0.1,0,1000000.0,760,0,0.18528047376945203,0.18528047376945203,0.0
holdout_id,0.015,0.1,1000000,1300000.0,75,0,0.23209229245423338,0.23209229245423338,0.0
holdout_id,0.015,0.1,1300000,1500000.0,30,1,0.23525524324691327,0.23488135626668802,0.0373886980225252
holdout_id,0.015,0.1,1500000,2000000.0,40,0,0.3184703354899347,0.3184703354899347,0.0
holdout_id,0.015,0.1,2000000,inf,31,14,0.3846702012047503,0.3843513968392559,0.03188043654944184
holdout_id,0.015,0.2,0,1000000.0,760,0,0.18528047376945203,0.18528047376945203,0.0
holdout_id,0.015,0.2,1000000,1300000.0,75,0,0.23209229245423338,0.23209229245423338,0.0
holdout_id,0.015,0.2,1300000,1500000.0,30,1,0.23525524324691327,0.2345100254857887,0.07452177611245725
holdout_id,0.015,0.2,1500000,2000000.0,40,0,0.3184703354899347,0.3184703354899347,0.0
holdout_id,0.015,0.2,2000000,inf,31,14,0.3846702012047503,0.3840551494155061,0.06150517892442031
holdout_id,0.015,0.25,0,1000000.0,760,0,0.18528047376945203,0.18528047376945203,0.0
holdout_id,0.015,0.25,1000000,1300000.0,75,0,0.23209229245423338,0.23209229245423338,0.0
holdout_id,0.015,0.25,1300000,1500000.0,30,1,0.23525524324691327,0.23432532247094096,0.09299207759723149
holdout_id,0.015,0.25,1500000,2000000.0,40,0,0.3184703354899347,0.3184703354899347,0.0
holdout_id,0.015,0.25,2000000,inf,31,14,0.3846702012047503,0.38391550103022964,0.07547001745206727
holdout_id,0.015,0.3333333333333333,0,1000000.0,760,0,0.18528047376945203,0.18528047376945203,0.0
holdout_id,0.015,0.3333333333333333,1000000,1300000.0,75,0,0.23209229245423338,0.23209229245423338,0.0
holdout_id,0.015,0.3333333333333333,1300000,1500000.0,30,1,0.23525524324691327,0.23401891510736003,0.12363281395532388
holdout_id,0.015,0.3333333333333333,1500000,2000000.0,40,0,0.3184703354899347,0.3184703354899347,0.0
holdout_id,0.015,0.3333333333333333,2000000,inf,31,14,0.3846702012047503,0.38369533115871884,0.0974870046031473
holdout_id,0.015,0.5,0,1000000.0,760,0,0.18528047376945203,0.18528047376945203,0.0
holdout_id,0.015,0.5,1000000,1300000.0,75,0,0.23209229245423338,0.23209229245423338,0.0
holdout_id,0.015,0.5,1300000,1500000.0,30,1,0.23525524324691327,0.23341149191772104,0.18437513291922336
holdout_id,0.015,0.5,1500000,2000000.0,40,0,0.3184703354899347,0.3184703354899347,0.0
holdout_id,0.015,0.5,2000000,inf,31,14,0.3846702012047503,0.38330225189891304,0.13679493058372794
holdout_id,0.015,0.75,0,1000000.0,760,0,0.18528047376945203,0.18528047376945203,0.0
holdout_id,0.015,0.75,1000000,1300000.0,75,0,0.23209229245423338,0.23209229245423338,0.0
holdout_id,0.015,0.75,1300000,1500000.0,30,1,0.23525524324691327,0.23251394130159597,0.2741301945317298
holdout_id,0.015,0.75,1500000,2000000.0,40,0,0.3184703354899347,0.3184703354899347,0.0
holdout_id,0.015,0.75,2000000,inf,31,14,0.3846702012047503,0.3828311335737462,0.18390676310041099
holdout_id,0.015,1.0,0,1000000.0,760,0,0.18528047376945203,0.18528047376945203,0.0
holdout_id,0.015,1.0,1000000,1300000.0,75,0,0.23209229245423338,0.23209229245423338,0.0
holdout_id,0.015,1.0,1300000,1500000.0,30,1,0.23525524324691327,0.2316328598712787,0.3622383375634558
holdout_id,0.015,1.0,1500000,2000000.0,40,0,0.3184703354899347,0.3184703354899347,0.0
holdout_id,0.015,1.0,2000000,inf,31,14,0.3846702012047503,0.38250267123124465,0.21675299735056663
holdout_id,0.02,0.1,0,1000000.0,760,0,0.18528047376945203,0.18528047376945203,0.0
holdout_id,0.02,0.1,1000000,1300000.0,75,0,0.23209229245423338,0.23209229245423338,0.0
holdout_id,0.02,0.1,1300000,1500000.0,30,1,0.23525524324691327,0.23488135626668802,0.0373886980225252
holdout_id,0.02,0.1,1500000,2000000.0,40,2,0.3184703354899347,0.3188551318248805,-0.03847963349458139
holdout_id,0.02,0.1,2000000,inf,31,16,0.3846702012047503,0.3838785001139714,0.07917010907789179
holdout_id,0.02,0.2,0,1000000.0,760,0,0.18528047376945203,0.18528047376945203,0.0
holdout_id,0.02,0.2,1000000,1300000.0,75,0,0.23209229245423338,0.23209229245423338,0.0
holdout_id,0.02,0.2,1300000,1500000.0,30,1,0.23525524324691327,0.2345100254857887,0.07452177611245725
holdout_id,0.02,0.2,1500000,2000000.0,40,2,0.3184703354899347,0.31930231177588014,-0.0831976285945446
holdout_id,0.02,0.2,2000000,inf,31,16,0.3846702012047503,0.38311757091891296,0.1552630285837353
holdout_id,0.02,0.25,0,1000000.0,760,0,0.18528047376945203,0.18528047376945203,0.0
holdout_id,0.02,0.25,1000000,1300000.0,75,0,0.23209229245423338,0.23209229245423338,0.0
holdout_id,0.02,0.25,1300000,1500000.0,30,1,0.23525524324691327,0.23432532247094096,0.09299207759723149
holdout_id,0.02,0.25,1500000,2000000.0,40,2,0.3184703354899347,0.3195492151906956,-0.10788797007609263
holdout_id,0.02,0.25,2000000,inf,31,16,0.3846702012047503,0.38274870342518974,0.1921497779560577
holdout_id,0.02,0.3333333333333333,0,1000000.0,760,0,0.18528047376945203,0.18528047376945203,0.0
holdout_id,0.02,0.3333333333333333,1000000,1300000.0,75,0,0.23209229245423338,0.23209229245423338,0.0
holdout_id,0.02,0.3333333333333333,1300000,1500000.0,30,1,0.23525524324691327,0.23401891510736003,0.12363281395532388
holdout_id,0.02,0.3333333333333333,1500000,2000000.0,40,2,0.3184703354899347,0.31999513559953313,-0.15248001095984343
holdout_id,0.02,0.3333333333333333,2000000,inf,31,16,0.3846702012047503,0.38215118268920756,0.2519018515542759
holdout_id,0.02,0.5,0,1000000.0,760,0,0.18528047376945203,0.18528047376945203,0.0
holdout_id,0.02,0.5,1000000,1300000.0,75,0,0.23209229245423338,0.23209229245423338,0.0
holdout_id,0.02,0.5,1300000,1500000.0,30,1,0.23525524324691327,0.23341149191772104,0.18437513291922336
holdout_id,0.02,0.5,1500000,2000000.0,40,2,0.3184703354899347,0.32101536444649187,-0.25450289565571715
holdout_id,0.02,0.5,2000000,inf,31,16,0.3846702012047503,0.3810212210510282,0.36489801537221145
holdout_id,0.02,0.75,0,1000000.0,760,0,0.18528047376945203,0.18528047376945203,0.0
holdout_id,0.02,0.75,1000000,1300000.0,75,0,0.23209229245423338,0.23209229245423338,0.0
holdout_id,0.02,0.75,1300000,1500000.0,30,1,0.23525524324691327,0.23251394130159597,0.2741301945317298
holdout_id,0.02,0.75,1500000,2000000.0,40,2,0.3184703354899347,0.32286350743347425,-0.43931719435395533
holdout_id,0.02,0.75,2000000,inf,31,16,0.3846702012047503,0.37949040363039627,0.517979757435405
holdout_id,0.02,1.0,0,1000000.0,760,0,0.18528047376945203,0.18528047376945203,0.0
holdout_id,0.02,1.0,1000000,1300000.0,75,0,0.23209229245423338,0.23209229245423338,0.0
holdout_id,0.02,1.0,1300000,1500000.0,30,1,0.23525524324691327,0.2316328598712787,0.3622383375634558
holdout_id,0.02,1.0,1500000,2000000.0,40,2,0.3184703354899347,0.32508712923396826,-0.6616793744033567
holdout_id,0.02,1.0,2000000,inf,31,16,0.3846702012047503,0.378158639518784,0.6511561685966338
holdout_id,0.025,0.1,0,1000000.0,760,0,0.18528047376945203,0.18528047376945203,0.0
holdout_id,0.025,0.1,1000000,1300000.0,75,0,0.23209229245423338,0.23209229245423338,0.0
holdout_id,0.025,0.1,1300000,1500000.0,30,1,0.23525524324691327,0.23488135626668802,0.0373886980225252
holdout_id,0.025,0.1,1500000,2000000.0,40,4,0.3184703354899347,0.318969668051789,-0.04993325618543043
holdout_id,0.025,0.1,2000000,inf,31,19,0.3846702012047503,0.3825962665409932,0.20739346637571043
holdout_id,0.025,0.2,0,1000000.0,760,0,0.18528047376945203,0.18528047376945203,0.0
holdout_id,0.025,0.2,1000000,1300000.0,75,0,0.23209229245423338,0.23209229245423338,0.0
holdout_id,0.025,0.2,1300000,1500000.0,30,1,0.23525524324691327,0.2345100254857887,0.07452177611245725
holdout_id,0.025,0.2,1500000,2000000.0,40,4,0.3184703354899347,0.31955312394719604,-0.10827884572613411
holdout_id,0.025,0.2,2000000,inf,31,19,0.3846702012047503,0.38064021190684566,0.4029989297904657
holdout_id,0.025,0.25,0,1000000.0,760,0,0.18528047376945203,0.18528047376945203,0.0
holdout_id,0.025,0.25,1000000,1300000.0,75,0,0.23209229245423338,0.23209229245423338,0.0
holdout_id,0.025,0.25,1300000,1500000.0,30,1,0.23525524324691327,0.23432532247094096,0.09299207759723149
holdout_id,0.025,0.25,1500000,2000000.0,40,4,0.3184703354899347,0.31987625688629784,-0.14059213963631412
holdout_id,0.025,0.25,2000000,inf,31,19,0.3846702012047503,0.3797069631934881,0.49632380112621943
holdout_id,0.025,0.3333333333333333,0,1000000.0,760,0,0.18528047376945203,0.18528047376945203,0.0
holdout_id,0.025,0.3333333333333333,1000000,1300000.0,75,0,0.23209229245423338,0.23209229245423338,0.0
holdout_id,0.025,0.3333333333333333,1300000,1500000.0,30,1,0.23525524324691327,0.23401891510736003,0.12363281395532388
holdout_id,0.025,0.3333333333333333,1500000,2000000.0,40,4,0.3184703354899347,0.3204611199489961,-0.19907844590614232
holdout_id,0.025,0.3333333333333333,2000000,inf,31,19,0.3846702012047503,0.3782186532654634,0.6451547939286928
holdout_id,0.025,0.5,0,1000000.0,760,0,0.18528047376945203,0.18528047376945203,0.0
holdout_id,0.025,0.5,1000000,1300000.0,75,0,0.23209229245423338,0.23209229245423338,0.0
holdout_id,0.025,0.5,1300000,1500000.0,30,1,0.23525524324691327,0.23341149191772104,0.18437513291922336
holdout_id,0.025,0.5,1500000,2000000.0,40,4,0.3184703354899347,0.32180332613340495,-0.3332990643470257
holdout_id,0.025,0.5,2000000,inf,31,19,0.3846702012047503,0.3754971954724847,0.9173005732265593
holdout_id,0.025,0.75,0,1000000.0,760,0,0.18528047376945203,0.18528047376945203,0.0
holdout_id,0.025,0.75,1000000,1300000.0,75,0,0.23209229245423338,0.23209229245423338,0.0
holdout_id,0.025,0.75,1300000,1500000.0,30,1,0.23525524324691327,0.23251394130159597,0.2741301945317298
holdout_id,0.025,0.75,1500000,2000000.0,40,4,0.3184703354899347,0.3242422513490076,-0.5771915859072885
holdout_id,0.025,0.75,2000000,inf,31,19,0.3846702012047503,0.3720664744708188,1.2603726733931508
holdout_id,0.025,1.0,0,1000000.0,760,0,0.18528047376945203,0.18528047376945203,0.0
holdout_id,0.025,1.0,1000000,1300000.0,75,0,0.23209229245423338,0.23209229245423338,0.0
holdout_id,0.025,1.0,1300000,1500000.0,30,1,0.23525524324691327,0.2316328598712787,0.3622383375634558
holdout_id,0.025,1.0,1500000,2000000.0,40,4,0.3184703354899347,0.32718158607666165,-0.8711250586726949
holdout_id,0.025,1.0,2000000,inf,31,19,0.3846702012047503,0.36943650435487574,1.5233696849874578
holdout_id,0.03,0.1,0,1000000.0,760,0,0.18528047376945203,0.18528047376945203,0.0
holdout_id,0.03,0.1,1000000,1300000.0,75,0,0.23209229245423338,0.23209229245423338,0.0
holdout_id,0.03,0.1,1300000,1500000.0,30,2,0.23525524324691327,0.23527143487055605,-0.0016191623642775044
holdout_id,0.03,0.1,1500000,2000000.0,40,6,0.3184703354899347,0.3189101245784399,-0.04397890885052269
holdout_id,0.03,0.1,2000000,inf,31,21,0.3846702012047503,0.38156988982507967,0.31003113796706505
holdout_id,0.03,0.2,0,1000000.0,760,0,0.18528047376945203,0.18528047376945203,0.0
holdout_id,0.03,0.2,1000000,1300000.0,75,0,0.23209229245423338,0.23209229245423338,0.0
holdout_id,0.03,0.2,1300000,1500000.0,30,2,0.23525524324691327,0.235339984677938,-0.008474143102474296
holdout_id,0.03,0.2,1500000,2000000.0,40,6,0.3184703354899347,0.31943880648579337,-0.09684709958586724
holdout_id,0.03,0.2,2000000,inf,31,21,0.3846702012047503,0.37865317290839107,0.601702829635925
holdout_id,0.03,0.25,0,1000000.0,760,0,0.18528047376945203,0.18528047376945203,0.0
holdout_id,0.03,0.25,1000000,1300000.0,75,0,0.23209229245423338,0.23209229245423338,0.0
holdout_id,0.03,0.25,1300000,1500000.0,30,2,0.23525524324691327,0.23539388097085584,-0.013863772394256957
holdout_id,0.03,0.25,1500000,2000000.0,40,6,0.3184703354899347,0.31973634734552714,-0.12660118555924416
holdout_id,0.03,0.25,2000000,inf,31,21,0.3846702012047503,0.37726500354150166,0.7405197663248653
holdout_id,0.03,0.3333333333333333,0,1000000.0,760,0,0.18528047376945203,0.18528047376945203,0.0
holdout_id,0.03,0.3333333333333333,1000000,1300000.0,75,0,0.23209229245423338,0.23209229245423338,0.0
holdout_id,0.03,0.3333333333333333,1300000,1500000.0,30,2,0.23525524324691327,0.23551274643441097,-0.025750318749770407
holdout_id,0.03,0.3333333333333333,1500000,2000000.0,40,6,0.3184703354899347,0.3202812219130323,-0.1810886423097624
holdout_id,0.03,0.3333333333333333,2000000,inf,31,21,0.3846702012047503,0.37505717286530305,0.9613028339447272
holdout_id,0.03,0.5,0,1000000.0,760,0,0.18528047376945203,0.18528047376945203,0.0
holdout_id,0.03,0.5,1000000,1300000.0,75,0,0.23209229245423338,0.23209229245423338,0.0
holdout_id,0.03,0.5,1300000,1500000.0,30,2,0.23525524324691327,0.2358591523395957,-0.06039090926824309
holdout_id,0.03,0.5,1500000,2000000.0,40,6,0.3184703354899347,0.3215534559502824,-0.3083120460347699
holdout_id,0.03,0.5,2000000,inf,31,21,0.3846702012047503,0.37104652456058224,1.3623676644168081
holdout_id,0.03,0.75,0,1000000.0,760,0,0.18528047376945203,0.18528047376945203,0.0
holdout_id,0.03,0.75,1000000,1300000.0,75,0,0.23209229245423338,0.23209229245423338,0.0
holdout_id,0.03,0.75,1300000,1500000.0,30,2,0.23525524324691327,0.23664913079632854,-0.13938875494152736
holdout_id,0.03,0.75,1500000,2000000.0,40,6,0.3184703354899347,0.32391238668226857,-0.5442051192333874
holdout_id,0.03,0.75,2000000,inf,31,21,0.3846702012047503,0.36607524522815726,1.8594955976593053
holdout_id,0.03,1.0,0,1000000.0,760,0,0.18528047376945203,0.18528047376945203,0.0
holdout_id,0.03,1.0,1000000,1300000.0,75,0,0.23209229245423338,0.23209229245423338,0.0
holdout_id,0.03,1.0,1300000,1500000.0,30,2,0.23525524324691327,0.2377605797676248,-0.25053365207115263
holdout_id,0.03,1.0,1500000,2000000.0,40,6,0.3184703354899347,0.32680140674691005,-0.8331071256975353
holdout_id,0.03,1.0,2000000,inf,31,21,0.3846702012047503,0.3624024948013956,2.2267706403354737
holdout_id,0.04,0.1,0,1000000.0,760,0,0.18528047376945203,0.18528047376945203,0.0
holdout_id,0.04,0.1,1000000,1300000.0,75,3,0.23209229245423338,0.2323911192856948,-0.029882683146142952
holdout_id,0.04,0.1,1300000,1500000.0,30,4,0.23525524324691327,0.235109260196273,0.014598305064025818
holdout_id,0.04,0.1,1500000,2000000.0,40,8,0.3184703354899347,0.3188458966636147,-0.037556117367998354
holdout_id,0.04,0.1,2000000,inf,31,23,0.3846702012047503,0.3810370863536088,0.3633114851141539
holdout_id,0.04,0.2,0,1000000.0,760,0,0.18528047376945203,0.18528047376945203,0.0
holdout_id,0.04,0.2,1000000,1300000.0,75,3,0.23209229245423338,0.23269614410574055,-0.06038516515071701
holdout_id,0.04,0.2,1300000,1500000.0,30,4,0.23525524324691327,0.23504724521649314,0.020799803042012566
holdout_id,0.04,0.2,1500000,2000000.0,40,8,0.3184703354899347,0.31931192721835217,-0.08415917284174679
holdout_id,0.04,0.2,2000000,inf,31,23,0.3846702012047503,0.37759297817733267,0.7077223027417645
holdout_id,0.04,0.25,0,1000000.0,760,0,0.18528047376945203,0.18528047376945203,0.0
holdout_id,0.04,0.25,1000000,1300000.0,75,3,0.23209229245423338,0.2328509731691596,-0.07586807149262131
holdout_id,0.04,0.25,1300000,1500000.0,30,4,0.23525524324691327,0.2350477500379016,0.020749320901167212
