mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_reg_lambda,param_reg_alpha,param_num_leaves,param_n_estimators,param_min_child_samples,param_max_depth,param_learning_rate,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,rmspe_cv,desvio_rmspe_cv,rmspe_treino
0.4540884971618652,0.04085782557817385,0.05981945991516113,0.005678355524826672,0.95,0.1,0.0,20,800,100,5,0.035,0.8,"{'subsample': 0.95, 'reg_lambda': 0.1, 'reg_alpha': 0.0, 'num_leaves': 20, 'n_estimators': 800, 'min_child_samples': 100, 'max_depth': 5, 'learning_rate': 0.035, 'colsample_bytree': 0.8}",-0.2564790349972781,-0.26775766345632224,-0.23355958099045465,-0.2367639182183446,-0.25296604231149283,-0.2495052479947785,0.012730807148993016,31,-0.21931211678276283,-0.21861446146047817,-0.21963869518886678,-0.22093739455226763,-0.22083242208278772,-0.21986701801343264,0.0008951709957747206,0.2495052479947785,0.012730807148993016,0.21986701801343264
0.661754035949707,0.06724999413812925,0.08632893562316894,0.013100709642393456,0.85,3.0,0.01,12,1000,100,5,0.025,0.7,"{'subsample': 0.85, 'reg_lambda': 3.0, 'reg_alpha': 0.01, 'num_leaves': 12, 'n_estimators': 1000, 'min_child_samples': 100, 'max_depth': 5, 'learning_rate': 0.025, 'colsample_bytree': 0.7}",-0.26030612922428026,-0.2677108338129935,-0.23604880308296422,-0.2382596545543734,-0.2524334013232878,-0.25095176439957984,0.01227805933507598,32,-0.22428979708356922,-0.22392203831475152,-0.2266355117369609,-0.22676063695181892,-0.22573118298720551,-0.2254678334148612,0.0011731512038686942,0.25095176439957984,0.01227805933507598,0.2254678334148612
0.9547001838684082,0.023354894646201958,0.13926000595092775,0.008025289517906892,0.85,3.0,0.0,45,1000,100,-1,0.015,0.8,"{'subsample': 0.85, 'reg_lambda': 3.0, 'reg_alpha': 0.0, 'num_leaves': 45, 'n_estimators': 1000, 'min_child_samples': 100, 'max_depth': -1, 'learning_rate': 0.015, 'colsample_bytree': 0.8}",-0.26052575858248195,-0.2695346926652961,-0.23488922683550878,-0.24092383098276993,-0.24923734024886135,-0.25102216986298365,0.012636974437533286,33,-0.21655051211085738,-0.21573523614696413,-0.21794938840847775,-0.21786083485054586,-0.21815257226318407,-0.21724970875600585,0.000944530832130914,0.25102216986298365,0.012636974437533286,0.21724970875600585
0.4457715511322021,0.014465563992842828,0.08112063407897949,0.01607442641459283,1.0,10.0,0.3,45,800,100,5,0.025,0.8,"{'subsample': 1.0, 'reg_lambda': 10.0, 'reg_alpha': 0.3, 'num_leaves': 45, 'n_estimators': 800, 'min_child_samples': 100, 'max_depth': 5, 'learning_rate': 0.025, 'colsample_bytree': 0.8}",-0.2577248042421527,-0.26934599440044843,-0.23547061429232224,-0.23804148605234135,-0.25710213772215645,-0.2515370073418842,0.012858286100254784,34,-0.2255743807687888,-0.22564248756000554,-0.22756535283420384,-0.2279168688749828,-0.22885207568133037,-0.22711023314386228,0.001296528455340646,0.2515370073418842,0.012858286100254784,0.22711023314386228
0.3031604290008545,0.014279138367336953,0.04688568115234375,0.007588685003048629,1.0,0.1,0.05,45,800,100,3,0.05,0.9,"{'subsample': 1.0, 'reg_lambda': 0.1, 'reg_alpha': 0.05, 'num_leaves': 45, 'n_estimators': 800, 'min_child_samples': 100, 'max_depth': 3, 'learning_rate': 0.05, 'colsample_bytree': 0.9}",-0.25908236276103086,-0.2653394994373853,-0.2377732543016688,-0.2400532982555632,-0.259931647106555,-0.2524360123724406,0.011271083134576454,35,-0.22972085251648017,-0.22815238402503796,-0.23084888019969102,-0.23120707371714494,-0.23088724051901544,-0.23016328619547394,0.0011245547110711005,0.2524360123724406,0.011271083134576454,0.23016328619547394
1.6681341171264648,0.10255571510314727,0.4470520973205566,0.20387756692576375,0.65,0.1,0.1,45,1000,45,-1,0.07,1.0,"{'subsample': 0.65, 'reg_lambda': 0.1, 'reg_alpha': 0.1, 'num_leaves': 45, 'n_estimators': 1000, 'min_child_samples': 45, 'max_depth': -1, 'learning_rate': 0.07, 'colsample_bytree': 1.0}",-0.2561190517807156,-0.26944377459303287,-0.23965101978486558,-0.24548755336340786,-0.2568878155116397,-0.2535178430067323,0.010281367970103896,36,-0.13990234143389502,-0.13724758203055742,-0.14137974790696287,-0.14242551443095205,-0.14201581230092175,-0.14059419962065783,0.001879909556450368,0.2535178430067323,0.010281367970103896,0.14059419962065783
0.3039249420166016,0.022146058902593357,0.04473872184753418,0.00730663307971337,0.75,0.0,1.0,15,450,100,6,0.05,0.8,"{'subsample': 0.75, 'reg_lambda': 0.0, 'reg_alpha': 1.0, 'num_leaves': 15, 'n_estimators': 450, 'min_child_samples': 100, 'max_depth': 6, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",-0.26579448509267983,-0.2710457607227901,-0.2372847158687698,-0.24295664185164623,-0.2543850110245714,-0.2542933229120915,0.012889859284227112,37,-0.22646824175744584,-0.2248848930633256,-0.2278350105926978,-0.2280629170363088,-0.22781874875474842,-0.2270139622409053,0.0012043964713193142,0.2542933229120915,0.012889859284227112,0.2270139622409053
0.14976043701171876,0.006760263548098939,0.024055624008178712,0.006550914955758582,1.0,0.5,0.01,7,300,100,4,0.05,0.8,"{'subsample': 1.0, 'reg_lambda': 0.5, 'reg_alpha': 0.01, 'num_leaves': 7, 'n_estimators': 300, 'min_child_samples': 100, 'max_depth': 4, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",-0.2634983421328554,-0.2723303184802903,-0.23999242408640556,-0.24501140169587127,-0.2620059025238886,-0.25656767778386225,0.01211904113800307,38,-0.23856098395265812,-0.23955325451549495,-0.24029189582672422,-0.24121534703079814,-0.24129908976519787,-0.24018411421817465,0.0010344819266409145,0.25656767778386225,0.01211904113800307,0.24018411421817465
0.15172843933105468,0.013031391930179414,0.02040996551513672,0.004174740548836739,0.85,3.0,0.01,31,300,100,3,0.035,1.0,"{'subsample': 0.85, 'reg_lambda': 3.0, 'reg_alpha': 0.01, 'num_leaves': 31, 'n_estimators': 300, 'min_child_samples': 100, 'max_depth': 3, 'learning_rate': 0.035, 'colsample_bytree': 1.0}",-0.26953190608449157,-0.270692814356654,-0.24576839487760133,-0.24622052201933095,-0.26004962379254526,-0.2584526522261246,0.010822542650442746,39,-0.24657002564845867,-0.24595624688450124,-0.24925783731505938,-0.24859610478892824,-0.24817440431494933,-0.24771092379037934,0.0012467430099219077,0.2584526522261246,0.010822542650442746,0.24771092379037934
0.23953914642333984,0.010496270325416054,0.029446840286254883,0.005020975392695537,0.85,1.0,0.1,12,300,100,7,0.015,1.0,"{'subsample': 0.85, 'reg_lambda': 1.0, 'reg_alpha': 0.1, 'num_leaves': 12, 'n_estimators': 300, 'min_child_samples': 100, 'max_depth': 7, 'learning_rate': 0.015, 'colsample_bytree': 1.0}",-0.27704122600507497,-0.27543187100825356,-0.24639130445629448,-0.24634640669430505,-0.2616050844854613,-0.2613631785298779,0.013367484795681476,40,-0.24748422560043273,-0.24688768553088292,-0.24950364991311175,-0.24969697548015707,-0.24940641125833593,-0.24859578955658407,0.0011702240981805371,0.2613631785298779,0.013367484795681476,0.24859578955658407
